地區,村莊,名稱,貢獻,用途,用途等級,格數,CP值
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-2號1樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-2號1樓,1,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-2號1樓,1,木材加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-2號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-2號2樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-2號2樓,2,木工藝工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-2號2樓,2,工具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-2號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-3號1樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-3號1樓,2,加工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-3號1樓,2,工具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-3號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-3號2樓,3,倉庫,4,12,4
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-3號2樓,3,家具工坊,5,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-3號2樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-4號2樓,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-4號2樓,2,手工藝工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-4號2樓,2,工具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-4號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-5號1樓,3,倉庫,4,12,4
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-5號1樓,3,武器鍛造工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-5號1樓,3,盔甲鍛造工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-5號1樓,3,攻城武器製作廠,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-5號1樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-5號2樓,3,倉庫,5,16,5.33
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-5號2樓,3,馬具製作工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,工坊區2-5號2樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,巴因農場1號,3,倉庫,2,5,1.67
卡爾佩恩直轄領,卡爾佩恩首都,巴因農場1號,3,宿舍,1,1,0.33
卡爾佩恩直轄領,卡爾佩恩首都,巴因農場1號,3,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,巴因農場1號,3,魚加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,巴因農場1號,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,北部蕎麥農場1號,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,北部蕎麥農場1號,2,宿舍,1,1,0.5
卡爾佩恩直轄領,卡爾佩恩首都,北部蕎麥農場1號,2,魚加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,北部蕎麥農場1號,2,農作物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,北部蕎麥農場1號,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,北部蕎麥農場2號,1,倉庫,2,5,5
卡爾佩恩直轄領,卡爾佩恩首都,北部蕎麥農場2號,1,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,北部蕎麥農場2號,1,蘑菇加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,北部蕎麥農場2號,1,木材加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,北部蕎麥農場2號,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,"卡爾佩恩,戴爾佩騎士團城1號1樓",1,倉庫,2,5,5
卡爾佩恩直轄領,卡爾佩恩首都,"卡爾佩恩,戴爾佩騎士團城1號1樓",1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,"卡爾佩恩,戴爾佩騎士團城1號2樓",2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,"卡爾佩恩,戴爾佩騎士團城1號2樓",2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門1號,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門1號,3,馬牧場,5,5,1.67
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門1號,3,宿舍,3,4,1.33
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門1號,3,精鍊廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門1號,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門2號,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門2號,3,宿舍,2,2,0.67
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門2號,3,馬具製作工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門2號,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門3號,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門3號,2,宿舍,2,2,1
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門3號,2,工具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門3號,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門4號1樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門4號1樓,1,宿舍,1,1,1
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門4號1樓,1,蘑菇加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門4號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門4號2樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門4號2樓,1,宿舍,1,1,1
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門4號2樓,1,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門4號2樓,1,農作物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩北門4號2樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門1號1樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門1號1樓,1,宿舍,1,1,1
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門1號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門1號2樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門1號2樓,2,宿舍,2,2,1
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門1號2樓,2,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門1號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門2號,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門2號,1,魚加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門2號,1,蘑菇加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門2號,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門3號,1,倉庫,2,5,5
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門3號,1,工具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門3號,1,木材加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門3號,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門4號1樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門4號1樓,2,宿舍,2,2,1
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門4號1樓,2,加工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門4號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門4號2樓,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門4號2樓,3,宿舍,3,4,1.33
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門4號2樓,3,木工藝工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門4號2樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門4號3樓,3,倉庫,4,12,4
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門4號3樓,3,宿舍,3,4,1.33
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門4號3樓,3,家具工坊,4,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門4號3樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門5號1樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門5號1樓,2,手工藝工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門5號1樓,2,精鍊廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門5號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門5號2樓,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門5號2樓,3,工具工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門5號2樓,3,馬具製作工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門5號2樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門6號1樓,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門6號1樓,3,精鍊廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門6號1樓,3,礦物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門6號1樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門6號2樓,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門6號2樓,2,加工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門6號2樓,2,馬具製作工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門6號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門7號,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門7號,1,宿舍,1,1,1
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門7號,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門8號1樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門8號1樓,1,宿舍,1,1,1
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門8號1樓,1,農作物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門8號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門8號2樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門8號2樓,2,木工藝工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門8號2樓,2,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門8號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門9號,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門9號,2,馬具製作工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門9號,2,家具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩東門9號,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門1號,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門1號,2,宿舍,2,2,1
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門1號,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門2號1樓,1,倉庫,2,5,5
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門2號1樓,1,宿舍,2,2,2
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門2號1樓,1,木材加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門2號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門2號2樓,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門2號2樓,2,宿舍,3,4,2
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門2號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門3號,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門3號,1,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門3號,1,農作物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門3號,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門4號1樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門4號1樓,2,宿舍,2,2,1
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門4號1樓,2,礦物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門4號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門4號2樓,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門4號2樓,3,精鍊廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,卡爾佩恩南門4號2樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-1號2樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-1號2樓,1,宿舍,1,1,1
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-1號2樓,1,木材加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-1號2樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-2號1樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-2號1樓,2,盔甲鍛造工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-2號1樓,2,礦物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-2號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-2號2樓,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-2號2樓,2,武器鍛造工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-2號2樓,2,家具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-2號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-3號2樓,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-3號2樓,3,宿舍,2,2,0.67
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-3號2樓,3,木工藝工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-3號2樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-4號2樓,4,倉庫,5,16,4
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-4號2樓,4,手工藝工坊,4,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-4號2樓,4,木工藝工坊,4,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-4號2樓,4,精鍊廠,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-4號2樓,4,家具工坊,4,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-4號2樓,4,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-5號,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-5號,1,宿舍,1,1,1
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-5號,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-6號1樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-6號1樓,1,家具工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-6號1樓,1,魚加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-6號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-6號2樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-6號2樓,2,工具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-6號2樓,2,船舶零件工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-6號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-7號2樓,3,倉庫,2,5,1.67
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-7號2樓,3,加工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-7號2樓,3,馬具製作工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-7號2樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-8號1樓,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-8號1樓,3,家具工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-8號1樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-8號2樓,1,倉庫,2,5,5
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-8號2樓,1,馬具製作工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-8號2樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-8號3樓,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-8號3樓,2,精鍊廠,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街1-8號3樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-1號1樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-1號1樓,1,宿舍,1,1,1
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-1號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-1號2樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-1號2樓,2,宿舍,1,1,0.5
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-1號2樓,2,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-1號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-2號2樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-2號2樓,1,魚加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-2號2樓,1,木材加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-2號2樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-3號1樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-3號1樓,2,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-3號1樓,2,馬車零件工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-3號1樓,2,礦物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-3號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-3號2樓,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-3號2樓,3,精鍊廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-3號2樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-4號,3,倉庫,4,12,4
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-4號,3,精鍊廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街2-4號,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-1號2樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-1號2樓,1,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-1號2樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-2號1樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-2號1樓,1,礦物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-2號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-2號2樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-2號2樓,2,工具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-2號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-2號3樓,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-2號3樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-3號1樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-3號1樓,2,家具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-3號1樓,2,木材加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-3號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-3號2樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-3號2樓,2,木材加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-3號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-4號,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-4號,3,加工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-4號,3,馬車零件工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-4號,3,家具工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-4號,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-5號2樓,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-5號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-6號1樓,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-6號1樓,2,工具工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-6號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-6號2樓,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-6號2樓,3,武器鍛造工坊,4,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-6號2樓,3,盔甲鍛造工坊,4,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-6號2樓,3,精鍊廠,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街3-6號2樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-1號,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-1號,1,魚加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-1號,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-2號1樓,2,倉庫,1,3,1.5
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-2號1樓,2,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-2號1樓,2,礦物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-2號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-2號2樓,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-2號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-3號,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-3號,1,工具工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-3號,1,礦物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-3號,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-4號1樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-4號1樓,2,手工藝工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,市場街4-4號1樓,2,馬具製作工坊,1,,0
